z_obs pos_0[rad] pos_1[rad] mag_SDSS_u mag_SDSS_g mag_SDSS_r mag_SDSS_i mag_SDSS_z mag_J mag_H mag_K Mstar
1.02759 0.000669099984406 0.000892916331606 26.6137 26.5851 26.3448 25.8738 25.2864 24.899 24.6561 24.5391 7.89647219197
0.955551 0.00118219998441 0.00122683633161 26.0154 26.0298 25.9496 25.5649 25.1252 25.035 24.9372 24.9276 7.1561789769
0.954067 0.00143669998441 0.000134676331606 30.5462 28.6885 26.8054 25.8504 24.925 24.1831 23.821 23.6422 6.77055923326
1.00422 0.00143579998441 -0.000676123668394 24.7755 24.6857 24.3577 23.8482 23.251 22.8848 22.6134 22.4555 9.21585157649
0.950171 0.000675999984406 -0.000570823668394 25.1479 25.1467 25.0419 24.6465 24.2016 24.1071 24.0099 24.0056 7.37649266555
0.95536 0.000860699984406 -0.000258623668394 26.0986 25.8579 24.9822 24.2114 23.5118 23.0314 22.6212 22.3238 8.72452712917
0.949931 0.000929399984406 -0.000625123668394 27.4561 27.2446 26.5466 25.8549 25.2028 24.7951 24.4469 24.2248 8.12254890626
1.00432 0.000917899984406 -0.000191723668394 24.873 24.9333 24.8889 24.5056 24.0606 23.9536 23.8512 23.8472 8.31854738119
1.02724 0.000927499984406 0.000343756331606 27.6446 27.3578 26.589 25.8437 25.1098 24.6408 24.3388 24.1735 8.15165326698
1.01772 0.00127379998441 -0.000185923668394 26.3701 26.3685 26.2113 25.7606 25.2509 25.0593 24.9049 24.8556 7.46672159382
1.01515 0.000752999984406 -0.000148523668394 25.9822 25.7724 25.2734 24.7288 24.2017 23.9402 23.6866 23.5235 8.40494519666
1.02718 0.000786299984406 0.000653066331606 23.3983 23.1316 22.5695 22.0826 21.592 21.1773 20.7579 20.4777 10.4446504843
1.02123 0.00129849998441 0.00119393633161 26.2366 26.2485 26.0678 25.5684 25.03 24.8172 24.6741 24.6649 7.8935356589
0.997124 0.000699499984406 0.00124605633161 25.37 25.293 25.0844 24.6507 24.1431 23.9193 23.7513 23.6659 8.23343733299
1.02589 0.00133419998441 -0.000940823668394 27.1188 26.8068 25.8702 25.0648 24.2944 23.7424 23.3664 23.1423 7.21757506991
1.00356 0.000825999984406 -0.00106502366839 26.4692 26.1654 25.2448 24.4651 23.7227 23.0869 22.5929 22.248 9.28410418652
0.98744 0.000989199984406 -0.00113082366839 25.9827 25.8428 25.452 24.8924 24.2879 23.9713 23.7407 23.6197 7.84950921438
0.934386 0.000908899984406 -0.00112272366839 27.0388 25.7982 23.7305 22.6734 21.68 20.8402 20.3617 20.067 10.8519205543
1.00362 0.00112759998441 -0.00115502366839 25.8979 25.6439 24.9653 24.2394 23.5017 23.0526 22.7794 22.6504 7.95663992638
0.987517 0.00109139998441 -0.00121052366839 25.7313 25.6214 25.2467 24.731 24.1191 23.6812 23.3796 23.2038 8.78498902618
0.933462 0.000969799984406 -0.00123822366839 30.8254 28.6137 26.2577 25.2075 24.1878 23.3334 22.8656 22.5818 8.72488412895
0.975483 0.000876499984406 -0.000804023668394 26.8155 26.8058 26.4733 25.9142 25.239 24.7384 24.4656 24.3339 8.02589255068
0.999743 0.000711299984406 -0.00120232366839 22.3989 22.4655 22.5396 22.454 22.2642 22.1959 22.0654 22.0078 8.25769840487
0.957728 0.000775199984406 -0.00120862366839 26.7173 26.6464 26.3375 25.8119 25.2055 24.8434 24.6013 24.4685 7.29572235496
0.954548 0.00120279998441 -0.00119952366839 24.8309 24.6985 24.3285 23.7682 23.1586 22.8368 22.608 22.4783 9.19383919387
0.953568 0.00119739998441 -0.00121632366839 27.1139 26.925 26.3224 25.6318 24.9038 24.4244 24.1321 23.9751 6.83563432572
0.98745 0.00106529998441 -0.00124842366839 24.8467 24.6242 23.876 23.1847 22.4956 21.9714 21.5518 21.2658 9.65779396992
0.953677 0.000847499984406 -0.00105682366839 25.4745 25.2616 24.388 23.5995 22.8294 22.1806 21.6192 21.1685 9.75617222642
0.932713 0.000853499984406 -0.00101432366839 29.0702 28.2996 26.7703 25.7887 24.8818 24.1858 23.796 23.5833 7.0867871924
0.954221 0.000784099984406 -0.00111012366839 25.8582 25.6992 25.1498 24.4512 23.729 23.3062 23.0644 22.9591 8.93856741844
0.949417 0.000719499984406 -0.000743723668394 26.0773 26.0753 25.964 25.5816 25.105 24.905 24.7473 24.6689 7.32479338401
0.950321 0.000890699984406 -0.000463523668394 26.2255 26.0803 25.6139 25.0204 24.3445 23.8805 23.6034 23.4745 8.01267498194
1.02646 0.00137939998441 -0.000798323668394 25.3475 25.1594 24.6181 24.04 23.4168 22.9616 22.6133 22.3935 9.10299358984
1.02747 0.00134729998441 -0.000898823668394 27.71 26.6687 24.6858 23.5722 22.5757 21.7056 21.1392 20.7541 10.5290129368
0.949768 0.000752199984406 -0.000781223668394 25.7638 25.7978 25.6807 25.2263 24.7212 24.5604 24.431 24.4122 7.03026470082
1.02547 0.00128999998441 -0.000886423668394 29.1395 28.3024 26.8108 25.855 24.953 24.2995 23.9403 23.7501 7.74754961589
1.02754 0.00105239998441 -0.00108442366839 26.3501 26.2155 25.7746 25.2673 24.6996 24.2875 23.9586 23.7499 8.35492483789
1.0028 0.00129529998441 -0.00102402366839 26.9243 26.7749 26.3414 25.7689 25.135 24.7309 24.4565 24.3024 7.81810667063
0.973783 0.000720499984406 -0.00104302366839 24.6607 24.3949 23.5284 22.7781 22.043 21.4649 21.013 20.7053 9.86505330331
1.00342 0.00123539998441 -0.00114022366839 25.8233 25.7731 25.4753 24.921 24.3162 23.9886 23.7935 23.7504 7.74506428718
1.00427 0.00137469998441 0.000787896331606 26.9995 26.7081 25.8624 25.1045 24.3439 23.8014 23.4424 23.2391 8.48670274014
1.02381 0.000996899984406 0.000912436331606 25.3184 25.2074 24.9091 24.4623 23.9363 23.6225 23.3854 23.2428 8.33014963461
0.955282 0.00114399998441 0.000423526331606 26.6042 26.5794 26.377 25.926 25.3872 25.1036 24.9056 24.8119 7.36452464833
1.01061 0.00126799998441 0.000961496331606 26.8746 26.5997 25.7247 24.954 24.1981 23.6299 23.2338 22.9898 8.33210156769
1.0321 0.00108519998441 0.00117975633161 25.8627 25.7578 25.3628 24.8205 24.1942 23.7678 23.4812 23.3233 8.64975902236
1.02577 0.000736399984406 0.000609096331606 24.636 24.4923 24.0381 23.4569 22.8086 22.3881 22.101 21.9394 9.13274912309
1.02174 0.00108409998441 0.00137032633161 24.4771 24.2779 23.6143 22.9699 22.2913 21.7602 21.3543 21.0975 10.0749607786
0.996637 0.00108609998441 0.00141915633161 30.0643 28.1053 25.8968 24.8261 23.8363 23.0051 22.5451 22.2703 8.74561483705
1.0195 0.00124789998441 0.000793286331606 24.9877 24.9639 24.8067 24.3925 23.8926 23.6674 23.4932 23.4005 8.42688896748
0.987457 0.00113119998441 0.000814326331606 25.2863 25.3627 25.3596 25.0201 24.6107 24.5245 24.4384 24.4415 7.99200480029
0.996779 0.00118319998441 0.000644186331606 26.5529 26.4678 26.0958 25.5484 24.9035 24.4506 24.1498 23.9821 7.59594635445
1.01711 0.000946499984406 0.000945236331606 26.4491 26.2186 25.5022 24.7774 24.0598 23.5729 23.2386 23.038 8.57174018998
1.03099 0.000781099984406 0.00117620633161 26.4511 26.4075 26.1826 25.7239 25.1826 24.9021 24.6961 24.5905 8.00130604944
0.995959 0.000752399984406 0.00134021633161 24.4405 24.3107 23.938 23.3932 22.788 22.4585 22.224 22.0989 9.23044871799
1.00523 0.000967099984406 0.000857136331606 23.7966 23.7785 23.654 23.2213 22.733 22.709 22.6686 22.6664 8.52518400813
0.954088 0.00135629998441 0.00125802633161 26.2237 26.1062 25.6587 25.0689 24.4016 23.9351 23.6362 23.4705 8.18547587611
0.996367 0.000668199984406 0.000988946331606 27.5045 25.6797 23.5987 22.6057 21.6122 20.8224 20.4091 20.164 10.6999718089
0.97412 0.00135909998441 0.00119958633161 25.8539 25.752 25.4562 24.9855 24.5027 24.3566 24.1992 24.1376 7.97966879975
1.03195 0.00136629998441 0.000889496331606 25.116 25.0185 24.6608 24.1335 23.5353 23.1827 22.9148 22.7582 8.82165961432
0.978269 0.00136559998441 0.000894816331606 26.5046 26.1966 25.3138 24.5147 23.7089 23.1371 22.8038 22.6284 8.39263247126
1.02255 0.00112739998441 0.00137486633161 26.709 26.5418 25.9462 25.2745 24.5444 24.0234 23.6797 23.485 7.1397611378
1.00462 0.00138729998441 0.00117859633161 25.1942 25.1268 24.8857 24.4324 23.8918 23.5864 23.3662 23.2422 8.71446045067
0.9753 0.00137599998441 0.000967256331606 24.1171 24.1586 24.1018 23.7421 23.2863 23.1009 22.9448 22.8628 8.83576981424
1.37238 0.000136099984406 0.000868786331606 25.9336 25.898 25.9282 25.9282 25.8186 25.3779 25.3709 25.3438 7.23116691688
0.296559 -0.00107610001559 -0.000872823668394 26.4367 25.0443 23.9154 23.5238 23.2764 22.9469 22.8397 22.7086 7.7512918625
0.292336 -0.000725300015594 -0.00122002366839 24.3177 23.9366 23.3502 23.1445 22.992 22.7422 22.6692 22.566 7.53340627767
0.272292 -0.000968300015594 -0.000924023668394 25.3747 24.7601 23.9834 23.7134 23.5274 23.2641 23.2064 23.1072 7.36412704689
0.29558 -0.00140090001559 -0.00126102366839 23.4489 22.535 21.6132 21.2868 21.0579 20.6958 20.5683 20.4189 8.76297258099
0.296557 -0.00139620001559 -0.00133112366839 24.134 23.3672 22.5092 22.2262 22.0233 21.6986 21.6105 21.4681 8.23659787916
0.297406 -0.000941100015594 -0.00102962366839 27.0988 25.5274 24.384 24.0093 23.7772 23.4769 23.3907 23.2758 7.21273447171
0.298331 -0.000545900015594 -0.00128812366839 26.6787 24.984 23.7642 23.3445 23.0831 22.7462 22.6534 22.5227 7.33726617094
0.290856 -0.000549900015594 -0.00107432366839 27.6155 26.1556 25.0459 24.6872 24.4725 24.2221 24.1518 24.0564 6.42842340612
0.29713 -0.000641400015594 -0.00123352366839 27.4883 25.7746 24.5487 24.1171 23.8515 23.5072 23.4072 23.2692 6.80528341962
0.272005 -0.000647100015594 -0.00105972366839 25.6636 24.998 24.2699 24.0673 23.9295 23.7313 23.7009 23.6248 6.47069556897
0.298035 -0.000613800015594 -0.00118312366839 23.7419 23.0474 22.2306 21.9718 21.7887 21.5048 21.4422 21.3229 8.16018540133
0.29052 -0.000651200015594 -0.000817523668394 23.3732 21.3729 19.9322 19.4142 19.0851 18.5993 18.4644 18.2664 10.725403694
0.296263 -0.00124670001559 -0.00125702366839 27.239 25.4888 24.2321 23.7924 23.5158 23.1427 23.0394 22.8906 7.28445522943
0.293371 -0.000579600015594 -0.00126562366839 24.4603 24.1765 23.7147 23.5976 23.5078 23.3414 23.321 23.2728 7.24662504138
0.296832 -0.00125960001559 -0.000805123668394 25.0282 24.463 23.6908 23.4136 23.2256 22.9611 22.8915 22.7892 7.29109616492
0.296995 -0.000602000015594 -0.000900623668394 27.9291 26.304 25.1354 24.7166 24.4619 24.1664 24.0906 23.9931 6.69342112471
0.295775 -0.00113370001559 0.000706676331606 21.8127 21.2553 20.5985 20.408 20.2595 19.9823 19.9122 19.7917 9.43872167204
0.272863 -0.000882400015594 0.000789896331606 22.2025 21.4265 20.603 20.3133 20.0992 19.7516 19.6382 19.4968 9.61188172824
0.298661 -0.000683700015594 0.000702286331606 23.0793 22.5868 21.9959 21.8719 21.7844 21.6199 21.631 21.5727 7.81983779997
0.296092 -0.00130900001559 0.000478466331606 24.5801 23.9076 23.1108 22.8377 22.6409 22.3341 22.2523 22.1281 7.5516972718
0.291156 -0.000754000015594 -0.000570623668394 25.4619 23.4273 21.9723 21.4487 21.1185 20.6182 20.4645 20.2658 8.67717885459
0.297706 -0.000744200015594 -0.000711123668394 25.5595 25.3531 25.0167 25.0487 25.0712 25.1144 25.3409 25.4441 -0.0250668817664
0.256589 -0.00122120001559 -0.000630723668394 26.7457 25.2299 24.1009 23.7172 23.4894 23.2333 23.1589 23.0733 7.47414228262
0.297047 -0.00121990001559 -0.000321523668394 24.8329 24.1768 23.4456 23.2422 23.1021 22.8992 22.862 22.7843 6.70706456521
0.296884 -0.00108690001559 -0.000685923668394 25.9714 25.2462 24.4968 24.2969 24.1515 23.9149 23.8683 23.7774 6.5674938873
0.296579 -0.00134250001559 -0.000485423668394 26.1704 24.6418 23.5166 23.1465 22.9191 22.643 22.563 22.4591 7.86719983971
0.297228 -0.000522900015594 -0.000675923668394 23.7983 22.9925 22.093 21.7789 21.56 21.2316 21.1407 21.0013 8.65335054583
0.265199 -0.000848100015594 -0.000310423668394 23.3882 21.9039 20.7001 20.2903 20.0271 19.6274 19.5011 19.3287 9.34017583408
0.290326 -0.000546000015594 -0.000422223668394 24.1865 23.4646 22.6142 22.318 22.1156 21.8173 21.7285 21.6055 8.38193447665
0.276071 -0.00144910001559 -0.000995423668394 25.0147 24.2891 23.5577 23.3814 23.2713 23.1224 23.1461 23.1102 7.16348239888
0.296873 -0.000952000015594 -0.00100362366839 21.9773 21.2805 20.6348 20.4793 20.3475 20.0429 19.9652 19.8435 8.35376128044
0.297141 -0.000504700015594 -0.00104632366839 24.5947 23.9114 23.0693 22.7852 22.5865 22.2694 22.1847 22.0449 7.91176062676
0.298347 -0.00143180001559 -0.00120222366839 24.3267 23.4084 22.4014 22.037 21.7897 21.4036 21.2872 21.1235 8.33801274335
0.295651 -0.000683800015594 0.000439896331606 24.9233 24.0323 23.126 22.8305 22.6326 22.3446 22.259 22.1416 7.44954189848
0.294875 -0.000514600015594 0.000877996331606 24.7458 24.2128 23.5955 23.4267 23.299 23.0742 23.0325 22.9517 7.01608142539
0.295829 -0.00111610001559 0.000601216331606 24.0743 23.3368 22.526 22.2821 22.1129 21.8596 21.802 21.6936 7.85910986277
0.295777 -0.000729400015594 0.000808736331606 22.7095 21.5194 20.4413 20.0494 19.7707 19.2761 19.0891 18.8827 9.95836409557
0.279189 -0.00100210001559 0.00137270633161 25.3393 24.714 24.0373 23.8788 23.7769 23.6346 23.658 23.6195 6.58244408955
0.290756 -0.00121380001559 0.00117441633161 24.5868 23.0401 21.8456 21.4177 21.1267 20.6157 20.3756 20.1261 9.0417265701
0.297234 -0.000480200015594 -0.000532823668394 26.0979 24.6819 23.6119 23.2945 23.0939 22.8215 22.757 22.6437 7.57379359938
0.279027 -0.00117940001559 -0.000489723668394 24.8357 24.1219 23.2812 22.9944 22.7909 22.4739 22.3988 22.2662 7.78540716683
0.295838 -0.00101190001559 0.000286316331606 22.8014 22.1056 21.275 20.9983 20.7973 20.4609 20.3655 20.2166 9.07060560295
0.296897 -0.00115850001559 -0.000129123668394 24.5266 23.8317 23.0464 22.8129 22.6473 22.384 22.324 22.2118 7.61522150069
0.296498 -0.00116110001559 0.000249816331606 26.9215 26.0618 25.1913 24.9015 24.7135 24.4788 24.4423 24.3687 7.08745718904
0.29809 -0.00127470001559 0.000353046331606 25.4525 24.9838 24.3755 24.216 24.1043 23.9288 23.9292 23.881 7.27398325808
0.275921 -0.00109740001559 -0.000368623668394 24.0613 23.5181 22.7528 22.475 22.2845 22.0087 21.9268 21.813 8.0044808532
0.296689 -0.00109620001559 -0.000549323668394 24.0721 23.5995 22.9572 22.776 22.6427 22.4132 22.3799 22.2879 7.69145628043
0.95306 -0.00105630001559 -0.000467623668394 29.6119 28.4941 26.4695 25.4626 24.453 23.6023 23.133 22.8475 6.75504319565
0.956774 -0.000813500015594 -0.000228223668394 29.2961 28.2679 26.3238 25.3106 24.3166 23.4682 22.9743 22.6598 7.39870522029
0.94958 -0.00127430001559 -0.000661323668394 29.929 28.023 25.8813 24.8807 23.89 23.072 22.6423 22.4074 7.40904415003
0.952255 -0.00127580001559 -0.000281023668394 29.5371 27.7971 26.0108 25.0711 24.1519 23.4367 23.0915 22.9185 7.32069899798
0.984342 -0.00127140001559 -7.41236683938e-05 26.8678 26.64 25.9919 25.3355 24.6362 24.1124 23.7541 23.5398 8.41151934171
1.01484 -0.00128450001559 0.000100276331606 25.5039 25.2765 24.2707 23.4102 22.5979 21.8993 21.3388 20.9307 9.88326296995
0.928779 -0.000866500015594 -0.000378723668394 24.4438 24.3249 23.8257 23.2639 22.6049 22.0874 21.7184 21.4898 9.30400209272
0.957909 -0.000869800015594 -0.000284723668394 24.8028 24.6876 24.2572 23.6954 23.0613 22.6468 22.3559 22.1914 9.08457181975
0.959995 -0.000873500015594 -0.000220523668394 26.4695 26.2804 25.6439 24.9276 24.1779 23.6805 23.3932 23.2452 7.25067806237
0.953901 -0.000888300015594 0.000341366331606 25.8784 25.3763 23.6302 22.6417 21.6178 20.7632 20.2423 19.8193 10.4170835531
0.950172 -0.000707300015594 5.47633160617e-06 26.8701 26.6455 25.8042 25.0451 24.279 23.6235 23.1571 22.8625 8.22709861447
0.957296 -0.000620100015594 -0.000192423668394 28.4103 27.7626 26.3185 25.3488 24.4463 23.7495 23.3484 23.1187 8.32868679983
0.956874 -0.000932900015594 -6.46236683938e-05 26.7278 26.6345 26.3444 25.837 25.2757 25.0069 24.8117 24.7271 7.08977193762
0.958061 -0.000934200015594 -0.000633423668394 31.1591 29.082 26.7418 25.6899 24.6496 23.7559 23.2598 22.9514 7.30653120095
0.957825 -0.000927100015594 -0.000528823668394 26.2354 26.1513 25.8052 25.2486 24.6175 24.2412 24.0003 23.8844 7.66890943069
0.951885 -0.000925900015594 -0.000703623668394 30.8392 28.6567 26.3224 25.3014 24.2659 23.4088 22.9532 22.6798 7.41855650689
1.01332 -0.00145350001559 -0.000304923668394 26.799 26.5674 25.8641 25.1864 24.5218 24.0606 23.7033 23.4811 8.53635498464
0.951912 -0.000766900015594 -0.000704523668394 28.8745 26.7873 24.5129 23.4932 22.4719 21.6162 21.1615 20.8984 10.1293063633
0.951652 -0.00144690001559 -0.000660623668394 31.1472 29.0065 26.3558 25.2169 24.1299 23.1724 22.6153 22.2474 8.46833145381
0.949147 -0.00130760001559 -0.000552023668394 29.0354 27.8806 25.7762 24.6865 23.6746 22.7727 22.2366 21.8999 8.7593346376
0.948878 -0.000896900015594 -0.000180523668394 28.5362 26.3948 24.2155 23.222 22.2265 21.4099 20.9848 20.7463 6.70852586497
0.957717 -0.000905400015594 -2.69236683938e-05 24.0941 24.0061 23.6571 23.1729 22.6173 22.281 22.0074 21.8427 8.98160813857
1.0148 -0.000900200015594 0.000278106331606 25.8392 25.8256 25.5381 24.9951 24.3458 23.9336 23.6964 23.5891 8.51407479345
0.960454 -0.000646400015594 0.000203076331606 31.4406 29.2731 27.003 25.9786 24.9687 24.1356 23.6891 23.4248 6.92519607582
0.954684 -0.000591600015594 -8.69236683938e-05 28.5096 26.4529 24.0962 23.0435 22.0061 21.1238 20.6377 20.3446 10.2148716863
0.959304 -0.000522500015594 -4.31236683938e-05 26.2798 26.2235 26.035 25.6433 25.1483 24.8516 24.6244 24.4931 7.53247644274
0.953783 -0.00101560001559 5.95763316062e-05 26.1574 25.8209 24.8997 24.1137 23.3249 22.7398 22.3873 22.2002 8.07177293715
0.957944 -0.000852200015594 7.49763316062e-05 27.5251 25.8378 23.8033 22.8083 21.8309 21.0404 20.6249 20.3927 10.8377052635
0.954357 -0.000851100015594 -0.000122323668394 23.2311 23.1081 22.2819 21.5181 20.6106 19.8215 19.3957 19.1583 11.0002751476
0.949518 -0.000853600015594 -0.000124023668394 27.9652 27.4071 25.8712 24.8756 23.9286 23.1401 22.6681 22.377 8.44898056334
1.01363 -0.00136180001559 0.000268516331606 25.7072 25.6541 25.3688 24.8022 24.2175 23.9909 23.8333 23.7977 8.6721370998
0.950757 -0.00124960001559 -0.000531723668394 25.6176 25.5386 25.1404 24.5525 23.8746 23.4138 23.1166 22.9475 8.41184521868
0.939207 -0.000831000015594 -0.000217823668394 25.2824 25.2976 25.2365 24.8978 24.4819 24.3761 24.2641 24.2173 7.00245936906
0.960253 -0.000966400015594 -0.000522423668394 25.4029 25.4271 25.4121 25.1275 24.7634 24.7017 24.6207 24.5895 7.19249115924
0.959094 -0.000962100015594 -0.000602423668394 30.4626 28.3566 26.0657 25.0027 24.0006 23.1436 22.6741 22.4015 9.124266884
0.95443 -0.000964000015594 -0.000690123668394 30.6893 28.5806 26.2977 25.2643 24.2456 23.3874 22.9226 22.6449 8.46054620679
0.959726 -0.000478400015594 -0.000165323668394 25.848 25.5893 24.8192 24.076 23.3117 22.7552 22.391 22.1733 8.35855939441
0.958497 -0.000467600015594 -0.000157123668394 30.5518 28.4479 26.2606 25.256 24.258 23.4389 23.0102 22.7625 9.56042175245
1.02714 -0.000468500015594 0.000290336331606 25.8332 25.7717 25.4724 24.9692 24.3617 23.9749 23.7436 23.6655 7.46317060484
0.950485 -0.000875900015594 -9.47236683938e-05 30.5042 28.6463 26.7549 25.7945 24.8666 24.1289 23.7664 23.5824 6.67606442364
0.953519 -0.000874800015594 -3.66236683938e-05 28.077 27.5233 25.8233 24.777 23.8021 22.9221 22.3567 21.9826 8.84608177809
0.956889 -0.000751200015594 -0.000485823668394 24.1761 23.9381 23.2158 22.5348 21.8628 21.384 20.9922 20.7316 10.0568859153
0.959945 -0.000741700015594 -0.000519223668394 30.0804 28.0601 25.4501 24.3384 23.2114 22.2403 21.6792 21.2699 9.7344939002
0.952651 -0.00115390001559 -0.000603823668394 25.2677 24.4643 22.7228 21.7752 20.786 19.9686 19.5346 19.2755 11.1288432704
0.950377 -0.00116270001559 -0.000591023668394 29.5198 27.5377 25.4432 24.4592 23.4751 22.667 22.2461 22.021 6.79589849949
0.953302 -0.00115460001559 -0.000523123668394 26.5458 26.4515 26.0967 25.5499 24.9578 24.6241 24.3873 24.2706 7.26597806553
0.936529 -0.00134270001559 0.000340916331606 25.0944 25.1214 25.0777 24.7644 24.3475 24.1682 24.0109 23.9244 7.36391136767
0.973442 -0.00134680001559 0.000326306331606 27.0121 26.8653 26.4255 25.8284 25.211 24.8994 24.6866 24.6074 7.55331083166
0.930583 -0.000661800015594 -0.000100423668394 24.2434 24.1998 24.0061 23.5912 23.0974 22.9095 22.7635 22.6975 8.34192643123
0.955232 -0.000668100015594 -8.94236683938e-05 28.3746 26.2193 23.9622 22.959 21.9388 21.1152 20.6829 20.4201 9.40502619664
0.951951 -0.000782700015594 0.000288726331606 25.725 25.7359 25.5742 25.1101 24.5726 24.3166 24.1343 24.06 8.25315142593
0.95991 -0.000821500015594 -0.000278623668394 29.2783 28.5734 26.8655 25.8888 24.9289 24.1083 23.6259 23.327 6.38491306592
0.955853 -0.000691700015594 0.000159876331606 26.9451 26.7001 25.9024 25.1695 24.4528 23.9261 23.5281 23.2841 7.25508853059
0.999546 -0.00120060001559 0.000185176331606 23.8226 23.8175 23.7401 23.3869 22.9584 22.8319 22.7007 22.6363 8.51507230951
0.954591 -0.00120360001559 -3.69236683938e-05 27.0133 26.4567 25.1356 24.1572 23.2874 22.6853 22.3065 22.0718 8.18875073473
0.952978 -0.00106680001559 0.000218046331606 26.5429 26.4356 26.0234 25.4374 24.8016 24.4174 24.1556 24.0201 6.54391654015
0.988861 -0.00107940001559 -0.000439123668394 26.9482 26.7377 26.224 25.6269 24.9632 24.497 24.1891 24.0159 8.16451591004
0.994379 -0.00106680001559 -0.000605023668394 27.2295 26.7004 25.5918 24.6828 23.8336 23.3176 23.0231 22.8639 8.77745535933
0.958886 -0.00102740001559 -0.000232523668394 26.0589 26.0607 25.9332 25.4971 25.0242 24.9119 24.8101 24.812 7.61494823528
1.01461 -0.00117700001559 0.000192676331606 26.7161 26.6707 26.418 25.9211 25.3322 24.9998 24.7748 24.6511 7.44494250407
0.99247 -0.00117760001559 -0.000151623668394 25.116 24.9443 24.4578 23.8717 23.2298 22.8163 22.52 22.3522 8.82226522729
0.952358 -0.00117460001559 -0.000455623668394 28.3041 27.0843 24.9101 23.8865 22.8177 21.9489 21.4766 21.1594 8.26334722132
0.948872 -0.00128600001559 -0.000485623668394 25.9809 25.8769 25.2414 24.5176 23.7253 23.1454 22.8397 22.6693 9.39764007463
0.954268 -0.00129760001559 -0.000639423668394 30.3853 28.4852 26.5367 25.5665 24.6309 23.8732 23.4976 23.304 7.87376217414
0.951902 -0.00105280001559 -0.000626623668394 28.0993 27.7868 26.4931 25.5341 24.5933 23.6768 23.0395 22.6044 7.99597831383
0.952138 -0.00104750001559 -0.000523223668394 28.4046 26.9858 24.7677 23.7025 22.6526 21.7238 21.1574 20.7548 9.3328811387
0.951744 -0.00101390001559 -0.000430723668394 29.6052 28.5245 26.5033 25.4842 24.4674 23.5956 23.1081 22.8094 6.39266947422
0.968659 -0.00102020001559 -0.000318523668394 24.5877 24.4964 24.214 23.627 23.0768 23.0274 22.9165 22.9414 8.40041480857
0.96044 -0.000538600015594 0.000302706331606 27.3631 26.4557 25.0776 24.1509 23.2833 22.7147 22.4126 22.2827 8.3276508683
1.01702 -0.000549600015594 0.000180876331606 28.1318 27.8263 26.7865 25.9031 25.0958 24.4953 24.0579 23.7736 7.94896729202
0.9619 -0.000545900015594 -0.000211123668394 25.6676 25.5685 25.2235 24.7234 24.1462 23.7719 23.5046 23.35 8.68763780075
1.00421 -0.00141620001559 -0.000368823668394 26.2645 26.0571 25.41 24.7436 24.0153 23.4568 23.0997 22.8931 8.32048511335
0.957781 -0.000928700015594 -0.000580623668394 26.8704 26.7945 26.4927 25.9807 25.4135 25.1126 24.903 24.8081 6.90620391718
0.954069 -0.000709400015594 0.000994086331606 24.2037 24.2811 24.2813 23.9745 23.5483 23.3179 23.164 23.0853 8.19459731037
0.956218 -0.000792100015594 0.000407846331606 26.5737 26.4773 26.1021 25.5326 24.8818 24.4802 24.2151 24.0778 7.51468923246
0.956397 -0.000878000015594 0.000753246331606 25.9766 25.5363 23.9619 22.9714 21.9946 21.1261 20.5895 20.2342 10.3952817497
0.957785 -0.000474200015594 0.000510426331606 28.6544 26.6182 24.4844 23.4858 22.501 21.6947 21.2701 21.0334 8.74744940572
0.958183 -0.000528000015594 0.000431616331606 27.4682 25.4104 23.1993 22.203 21.1871 20.3604 19.9285 19.6786 10.5741780465
0.962583 -0.000534800015594 0.000605476331606 27.8103 27.5667 26.6729 25.8773 25.1034 24.5139 24.0935 23.8292 7.19317967203
0.957885 -0.000540400015594 0.000543126331606 29.6711 27.6379 25.5692 24.5926 23.6179 22.8257 22.4252 22.2047 10.8656634585
0.963353 -0.000551600015594 0.000513646331606 25.4241 25.168 24.3976 23.6151 22.8976 22.5023 22.211 22.0355 7.49989951291
0.95693 -0.000582500015594 0.000432046331606 27.9444 27.5986 26.7548 25.9448 25.1735 24.7169 24.4489 24.3257 6.5853124927
0.951732 -0.000624300015594 0.000635436331606 25.0058 25.0712 25.0692 24.757 24.3558 24.2117 24.0837 24.0345 8.56062879692
0.959374 -0.000634000015594 0.000788516331606 25.9272 25.6781 24.7407 23.9139 23.0624 22.4054 21.991 21.7349 9.33977185121
0.936872 -0.000683500015594 0.000978926331606 26.6019 26.4647 26.0595 25.5599 25.0076 24.6443 24.3689 24.1997 7.98401949967
0.957448 -0.00103740001559 0.000505936331606 24.3054 24.0188 23.0972 22.2853 21.5022 20.8956 20.4578 20.1757 10.3832785734
0.962223 -0.00127630001559 0.00132023633161 25.3893 25.3851 25.2896 24.9379 24.5198 24.4215 24.3074 24.2599 7.25521471674
0.959523 -0.000449200015594 0.000527946331606 28.0889 27.1786 25.3621 24.3274 23.3465 22.4877 21.925 21.5093 8.80551715961
0.962662 -0.00132900001559 0.00125155633161 26.3303 26.292 26.0923 25.614 25.0928 24.9081 24.7702 24.7451 7.24128435614
1.02697 -0.000504000015594 0.00122856633161 26.2174 25.9845 25.1227 24.3445 23.6088 23.0793 22.6716 22.3988 9.04366703814
0.965231 -0.000511400015594 0.000577066331606 29.7312 28.6733 26.6462 25.6158 24.6034 23.7246 23.2291 22.9344 7.13534307593
